vowels,consonants,entropy,label 
5,27,4.1761085007312415,dga.post
9,11,3.208694969562842,dga.ramdo
4,10,3.378783493486176,dga.pushdo
8,17,3.9434651896016457,dga.banjori
4,28,4.413909765557392,dga.post
11,21,3.8400182662886326,dga.matsnu
9,21,3.8062389286533898,dga.banjori
10,16,4.056020968057881,dga.banjori
3,13,3.452819531114783,dga.tinba
1,15,3.5,dga.tinba
5,6,3.095795255000934,dga.pushdo
11,23,3.6235087968145354,dga.matsnu
2,9,3.459431618637298,dga.conficker
4,15,3.826874881864637,dga.banjori
3,7,3.121928094887362,dga.necurs
8,19,3.810081020521731,dga.banjori
4,7,3.2776134368191165,dga.pushdo
2,9,3.2776134368191165,dga.kraken
5,13,3.7254805569978675,dga.cryptolocker
3,21,4.084962500721157,dga.necurs
1,11,3.0220552088742,dga.ramnit
4,15,3.826874881864637,dga.banjori
9,21,3.9810760119146074,dga.banjori
11,15,4.103909910282363,dga.banjori
4,15,3.8268748818646365,dga.banjori
9,17,4.008132025833399,dga.banjori
10,16,4.2098671219040344,dga.banjori
5,7,3.0220552088742,dga.necurs
2,8,2.9219280948873623,dga.virut
4,9,3.7004397181410926,dga.ramnit
13,21,3.85586569475248,dga.matsnu
4,8,3.0220552088742,dga.pykspa
2,10,3.084962500721156,dga.ramnit
1,18,3.826874881864637,dga.necurs
2,26,4.253434386188785,dga.post
2,14,3.077819531114783,dga.tinba
6,13,3.9321380397593733,dga.banjori
8,19,3.9302703722934544,dga.banjori
6,31,3.976760379833361,dga.dyre
1,20,3.9161269465882835,dga.rovnix
13,18,3.8488846166291197,dga.matsnu
6,21,4.060262039120379,dga.qakbot
3,8,3.277613436819116,dga.simda
2,10,3.418295834054489,dga.conficker
7,17,3.9701755214643457,dga.banjori
11,12,3.7622673906514947,dga.banjori
4,17,3.784941827437642,dga.rovnix
2,14,3.327819531114783,dga.tinba
2,25,4.032303242743954,dga.post
3,12,3.2402239289418517,dga.tinba
13,17,3.739572261986723,dga.matsnu
3,10,3.3927474104487847,dga.ramnit
5,15,3.3464393446710154,dga.ramdo
5,32,4.036910717378838,dga.dyre
5,13,3.94770277922009,dga.banjori
10,16,4.056020968057881,dga.banjori
3,18,3.7849418274376423,dga.rovnix
4,15,3.616348566075163,dga.banjori
6,13,3.826874881864637,dga.banjori
4,7,3.277613436819116,dga.pushdo
4,7,3.0957952550009344,dga.pushdo
3,7,3.321928094887362,dga.virut
1,15,3.375,dga.tinba
4,9,3.0269868333592873,dga.ramnit
6,23,4.159199529386524,dga.post
12,18,3.5068905956085183,dga.matsnu
8,11,2.7603136973125117,dga.kraken
6,14,3.321928094887362,dga.ramdo
5,13,3.6835423624332306,dga.cryptolocker
5,32,3.848249906801916,dga.dyre
2,10,3.418295834054489,dga.qakbot
4,24,4.307354922057605,dga.post
3,17,3.6841837197791887,dga.necurs
5,7,3.2516291673878226,dga.nymaim
2,9,3.277613436819116,dga.pykspa
4,33,3.871351338484979,dga.dyre
5,25,4.348394345536403,dga.post
3,13,3.202819531114783,dga.tinba
11,19,3.828072996388509,dga.matsnu
3,13,3.625,dga.cryptolocker
9,11,3.484183719779189,dga.ramdo
8,19,3.8100810205217313,dga.banjori
7,12,3.681880802803402,dga.banjori
6,13,3.932138039759373,dga.cryptolocker
6,14,3.5464393446710156,dga.ramdo
8,12,3.346439344671015,dga.ramdo
5,13,4.058813890331201,dga.banjori
5,11,2.7806390622295662,dga.tinba
4,12,3.375,dga.tinba
2,12,3.3248629576173574,dga.conficker
10,20,3.9232314287976204,dga.banjori
3,20,4.088779347361362,dga.ramnit
4,7,2.845350936622437,dga.pushdo
3,16,3.7871439606981383,dga.murofet
2,15,3.4104172527605203,dga.necurs
2,18,3.1841837197791887,dga.ramdo
4,9,3.5465935642949384,dga.conficker
9,19,3.8787834934861762,dga.matsnu
9,17,3.8402655651949265,dga.banjori
7,13,3.1841837197791887,dga.ramdo
2,13,3.640223928941851,dga.qakbot
11,18,3.8924637537482623,dga.matsnu
4,17,4.106603137064474,dga.cryptolocker
7,14,3.820888851350189,dga.symmi
7,13,3.2841837197791888,dga.ramdo
5,15,4.021928094887363,dga.banjori
6,10,3.625,dga.pykspa
4,7,3.459431618637298,dga.pushdo
8,12,3.308694969562842,dga.ramdo
11,20,3.566468890752879,dga.matsnu
5,15,3.7841837197791888,dga.ramnit
9,12,3.689703732199547,dga.banjori
8,15,4.1429146733542535,dga.banjori
4,7,3.0957952550009344,dga.pushdo
9,21,3.9898980954642873,dga.banjori
4,25,4.513153408920675,dga.post
7,12,3.7871439606981383,dga.banjori
5,12,3.6901165175936654,dga.cryptolocker
2,8,3.321928094887362,dga.conficker
1,15,3.75,dga.tinba
4,12,3.327819531114783,dga.shiotob/urlzone/bebloh
13,18,3.7811470208191236,dga.matsnu
3,12,3.1395722619867223,dga.conficker
10,16,3.9500637564362093,dga.banjori
2,13,3.4565647621309536,dga.ramnit
4,14,3.8365916681089787,dga.banjori
5,6,3.095795255000934,dga.pushdo
2,18,3.546439344671015,dga.murofet
2,19,3.820888851350188,dga.qakbot
4,12,3.2806390622295662,dga.tinba
8,12,3.6841837197791887,dga.banjori
5,15,3.5841837197791886,dga.ramdo
5,25,4.072905595320056,dga.post
2,9,3.0957952550009344,dga.banjori
6,17,3.621175542919471,dga.qakbot
6,10,2.649397470347699,dga.tinba
1,10,3.459431618637298,dga.conficker
5,6,3.2776134368191165,dga.pushdo
8,17,3.8936606896881845,dga.banjori
4,25,4.112820978767682,dga.post
5,10,3.32323142879762,dga.conficker
1,7,2.75,dga.conficker
8,15,3.588354347173233,dga.ramnit
3,13,3.452819531114783,dga.tinba
3,15,3.5032583347756456,dga.cryptolocker
2,27,4.556088322639176,dga.post
4,13,3.4548223999466066,dga.necurs
5,12,3.734521664779752,dga.ramnit
12,18,3.8817276788697366,dga.matsnu
2,17,3.7216117239699,dga.murofet
2,14,3.452819531114783,dga.tinba
5,13,3.7254805569978675,dga.banjori
4,12,2.952819531114783,dga.tinba
6,15,4.011365041826378,dga.banjori
1,9,3.1219280948873624,dga.conficker
8,17,3.913269689515107,dga.banjori
4,25,4.142295219190901,dga.post
3,12,3.906890595608518,dga.conficker
3,7,2.9219280948873623,dga.virut
2,35,4.060012149061902,dga.dyre
4,7,3.0957952550009344,dga.pushdo
2,18,3.5219280948873624,dga.murofet
9,11,3.621928094887362,dga.ramdo
10,20,3.923231428797621,dga.banjori
2,14,3.5,dga.tinba
1,15,3.1556390622295662,dga.tinba
9,18,3.8561962982193805,dga.banjori
3,7,3.321928094887362,dga.conficker
9,17,3.9790978911348045,dga.banjori
5,10,3.640223928941851,dga.conficker
3,15,3.68354236243323,dga.qakbot
3,12,3.640223928941851,dga.conficker
5,11,3.577819531114783,dga.cryptolocker
5,6,3.2776134368191165,dga.pushdo
11,20,3.692279682039657,dga.matsnu
0,11,2.845350936622437,dga.necurs
5,25,4.481727678869737,dga.post
5,10,2.9232314287976204,dga.tinba
4,16,3.821928094887362,dga.necurs
6,13,3.4713544870139286,dga.banjori
6,23,4.280226253673659,dga.post
5,32,3.895150920140013,dga.dyre
10,10,3.2464393446710154,dga.ramdo
3,12,3.3735572622751855,dga.banjori
7,31,3.6749160000010237,dga.bamital
9,21,3.9395722619867226,dga.banjori
2,9,3.277613436819116,dga.banjori
4,23,4.208410187268527,dga.post
7,18,4.083856189774724,dga.banjori
3,14,3.8521687236032816,dga.cryptolocker
6,13,3.2608281712244542,dga.suppobox
5,11,3.375,dga.tinba
7,22,4.142295219190901,dga.post
2,12,3.4677201004745006,dga.shiotob/urlzone/bebloh
4,7,2.8453509366224368,dga.conficker
2,13,3.2402239289418517,dga.tinba
3,13,3.452819531114783,dga.tinba
5,13,3.7254805569978675,dga.banjori
2,29,4.300497519854926,dga.post
3,13,3.625,dga.ramnit
9,14,3.8492239123906247,dga.banjori
4,24,4.208966082694624,dga.post
5,8,3.3927474104487847,dga.ramnit
3,17,3.921928094887362,dga.murofet
3,15,3.94770277922009,dga.banjori
3,19,3.8453509366224354,dga.rovnix
6,13,3.576617644908665,dga.banjori
3,10,3.5465935642949384,dga.necurs
5,6,3.277613436819116,dga.pushdo
7,13,3.7841837197791888,dga.banjori
4,19,3.8820451081368628,dga.necurs
4,12,3.5,dga.tinba
8,12,3.446439344671015,dga.ramdo
2,12,3.3248629576173574,dga.conficker
13,15,3.6055161915432032,dga.matsnu
6,25,3.953565664946427,dga.post
10,17,3.7080481500712326,dga.banjori
4,16,3.521928094887362,dga.murofet
7,24,4.284683810317086,dga.post
8,12,3.721928094887362,dga.ranbyus
4,7,3.027169118440619,dga.pushdo
10,22,3.9764097655573916,dga.matsnu
3,9,3.2516291673878226,dga.ramnit
10,15,3.749275070710712,dga.banjori
8,18,3.931208948910322,dga.banjori
6,10,3.202819531114783,normal.alexa
4,7,2.9139770731827523,normal.alexa
6,9,3.640223928941851,normal.alexa
7,18,3.7638561897747236,normal
6,9,3.373557262275185,normal.alexa
3,26,3.5645404777369887,normal
7,15,3.732158891364569,normal
4,11,3.3232314287976203,normal.alexa
5,10,3.506890595608518,normal.alexa
7,5,2.6258145836939115,normal
5,12,3.4548223999466066,normal.alexa
3,26,4.004364184708143,normal
1,18,3.681880802803402,normal
6,30,3.991970224871015,normal
4,32,4.0724312513221195,normal
8,20,3.896291529045928,normal
7,28,3.8389613181241034,normal
7,9,3.202819531114783,normal.alexa
5,13,3.4613201402110083,normal.alexa
8,13,3.5585186130489057,normal.alexa
5,8,3.3927474104487847,normal.alexa
5,22,3.6800893536948074,normal
9,13,3.6589934152538053,normal
3,30,4.0060710131011685,normal
5,10,3.0062389286533895,normal
7,30,3.800292136239285,normal
10,18,3.6550455468258036,normal
4,8,2.625814583693911,normal.alexa
5,12,3.734521664779752,normal.alexa
9,16,3.4936606896881854,normal
7,15,3.503997527334848,normal
4,16,3.4086949695628417,normal
5,11,3.5,normal.alexa
6,7,2.931208948910323,normal.alexa
8,44,4.273885689922168,normal
2,23,3.5377968115985947,normal
4,16,3.6464393446710153,normal
4,29,3.9912157102019847,normal
5,7,3.084962500721156,normal.alexa
6,28,4.07674143017386,normal
5,12,3.572469458770136,normal
2,31,3.688185407171682,normal
10,18,3.5566567074628224,normal
2,7,2.94770277922009,normal
5,11,3.4056390622295662,normal.alexa
10,16,3.3496929689578705,normal
6,14,3.5841837197791886,normal.alexa
8,29,4.121219243831913,normal
4,12,3.5,normal.alexa
3,27,3.560011530389629,normal
2,26,4.039148671903071,normal
4,12,3.625,normal.alexa
11,19,4.002910079649727,normal
4,9,3.3927474104487847,normal.alexa
3,6,2.4193819456463714,normal.alexa
8,14,3.5726236638951634,normal
6,12,3.4613201402110083,normal
5,10,3.106890595608519,normal.alexa
4,10,3.378783493486176,normal.alexa
4,11,3.640223928941852,normal
5,11,3.1556390622295662,normal
3,25,3.4816615121017565,normal
8,11,3.5110854081804264,normal.alexa
8,11,3.5766176449086653,normal.alexa
4,34,4.007942895581381,normal
6,25,3.8732358263763285,normal
3,8,3.095795255000934,normal.alexa
3,9,3.084962500721156,normal
8,8,3.327819531114783,normal.alexa
4,10,3.8073549220576055,normal.alexa
9,34,4.231286196905489,normal
9,40,4.247491100039882,normal
8,14,3.6635327548042538,normal
6,27,3.8738125895678266,normal
3,14,3.4548223999466066,normal
4,30,3.829966150010237,normal
7,11,3.7254805569978675,normal
11,18,3.8404025467025056,normal
2,7,2.94770277922009,normal.alexa
7,13,3.270950594454668,normal.alexa
11,17,3.824862957617356,normal
6,31,3.8819015959326326,normal
8,16,3.5424812503605785,normal
5,23,3.332918760802451,normal
2,7,2.94770277922009,normal
7,17,3.6682958340544896,normal
8,10,3.03856233607563,normal.alexa
7,34,4.11073699294092,normal
5,11,3.625,normal.alexa
1,5,2.2516291673878226,normal.alexa
4,7,2.7321588913645702,normal
4,12,3.75,normal.alexa
8,15,3.6753108689123644,normal.alexa
4,11,3.323231428797621,normal.alexa
2,7,2.725480556997868,normal
3,27,3.923231428797621,normal
7,9,3.452819531114783,normal.alexa
3,5,2.75,normal.alexa
2,27,3.9353986674667634,normal
5,9,3.3787834934861767,normal.alexa
8,25,4.040775468486825,normal
6,40,4.294663586209603,normal
4,11,3.056564762130954,normal.alexa
4,20,3.375814583693912,normal
6,10,3.327819531114783,normal
5,10,3.3232314287976203,normal.alexa
2,5,2.521640636343318,normal
3,14,3.4548223999466066,normal
3,15,3.794653473544342,normal
5,9,3.2359263506290334,normal
5,10,3.373557262275185,normal.alexa
8,9,3.5724694587701364,normal.alexa
4,14,3.7254805569978675,normal
5,29,4.065260267657297,normal
8,29,4.076584528848041,normal
4,6,2.5219280948873624,normal
1,9,2.9219280948873623,normal.alexa
3,13,3.577819531114783,normal
3,8,3.2776134368191165,normal.alexa
7,23,3.840223928941852,normal
18,30,4.162448439523367,normal
5,7,3.0849625007211556,normal.alexa
4,8,3.084962500721156,normal.alexa
10,29,3.923365924534973,normal
4,7,3.277613436819116,normal.alexa
4,7,2.845350936622437,normal.alexa
8,12,3.384183719779189,normal
4,9,3.546593564294939,normal.alexa
8,20,3.869331261111518,normal.alexa
4,27,3.6679284722924486,normal
7,11,3.7254805569978675,normal.alexa
14,36,4.086886761135437,normal
6,8,3.09306920777189,normal.alexa
5,8,3.238901256602631,normal.alexa
5,7,3.0220552088742,normal
4,23,4.134336113194452,normal
5,12,3.6168746059562227,normal
4,11,3.506890595608519,normal
7,28,4.000432302535624,normal
5,10,3.773557262275185,normal.alexa
4,7,3.277613436819116,normal.alexa
3,6,2.94770277922009,normal.alexa
3,7,2.9219280948873623,normal.alexa
4,9,3.5465935642949384,normal.alexa
4,11,3.3735572622751855,normal.alexa
7,42,4.513196202257308,normal
6,33,4.057855988582063,normal
4,8,3.2516291673878226,normal.alexa
5,10,3.1898980954642875,normal
5,7,3.188721875540867,normal.alexa
4,9,3.5465935642949384,normal.alexa
4,10,3.521640636343319,normal.alexa
4,9,3.238901256602631,normal.alexa
9,19,3.699513850319965,normal
7,11,3.155221528859512,normal.alexa
7,10,3.381580488309164,normal.alexa
9,26,3.7370242754249494,normal
4,27,3.9779168746936358,normal
5,9,3.3248629576173574,normal.alexa
8,11,3.6818808028034016,normal
6,10,3.577819531114783,normal.alexa
4,8,3.418295834054489,normal.alexa
6,13,3.3263604079526936,normal
6,15,3.5585186130489057,normal
7,9,3.202819531114783,normal
3,7,2.9219280948873623,normal.alexa
6,11,3.734521664779752,normal.alexa
4,6,2.9219280948873623,normal.alexa
4,7,2.663532754804255,normal
4,10,3.3248629576173574,normal
5,8,3.0850551027564768,normal.alexa
6,34,4.0061983328100945,normal
5,17,3.6635327548042538,normal
8,28,4.194385682587763,normal
3,9,3.4182958340544896,normal
2,6,2.5,normal
4,10,3.6644977792004623,normal.alexa
3,9,2.8553885422075336,normal.alexa
4,7,3.277613436819116,normal
3,9,3.084962500721156,normal
9,17,3.7962176025900556,normal
4,15,3.6818808028034016,normal
5,10,3.640223928941851,normal.alexa
4,8,2.688721875540867,normal
6,10,3.024397470347699,normal.alexa
8,9,3.2195282822995477,normal.alexa
3,5,3.0,normal.alexa
3,27,4.148394345536404,normal
7,10,3.4104172527605203,normal.alexa
6,8,3.3248629576173574,normal.alexa
4,7,3.0957952550009344,normal.alexa
7,43,4.102390233501441,normal
11,15,3.5035391228040247,normal.alexa
6,18,3.8239348962840563,normal
3,35,4.13569955274647,normal
6,11,3.6168746059562227,normal.alexa
3,14,3.6168746059562222,normal
6,14,3.621928094887362,normal.alexa
4,28,4.140319531114783,normal
2,6,2.75,normal.alexa
5,25,3.9483943455364026,normal
5,25,3.9483943455364026,normal
9,33,4.225185279715574,normal
2,17,3.5766176449086644,normal
7,11,3.419381945646371,normal
9,33,4.136863709607319,normal
6,9,3.2402239289418517,normal
9,9,3.4193819456463714,normal.alexa
8,7,2.8662478973127308,normal.alexa
3,8,3.095795255000934,normal.alexa
9,33,4.166509245270093,normal
4,11,3.5068905956085183,normal
6,9,3.1898980954642875,normal.alexa
4,10,3.2359263506290334,normal.alexa
4,5,2.725480556997868,normal.alexa
5,25,4.164735178725505,normal
7,11,3.5724312513221195,normal.alexa
9,66,3.570167142140131,normal
4,7,2.59490661824394,normal.alexa
5,11,3.625,normal
6,10,3.1556390622295662,normal
7,14,3.880179922675737,normal
10,17,3.680089353694807,normal.alexa
4,19,3.708132064658602,normal
9,13,3.6246803469736464,normal
7,9,3.375,normal.alexa
12,44,4.151192986625389,normal
2,8,2.9219280948873623,normal.alexa
3,14,3.292770193936991,normal.alexa
11,15,3.8731406795131322,normal.alexa
5,8,3.546593564294939,normal.alexa
7,12,3.7216117239699003,normal
13,31,4.117714290463266,normal
4,9,3.334679141051595,normal.alexa
4,9,3.238901256602631,normal.alexa
3,19,3.6635327548042538,normal
3,27,4.1362434129830605,normal
3,9,3.084962500721156,normal
4,15,3.11583409216322,normal
4,9,3.3927474104487847,normal
6,28,4.1499833418113035,normal
1,9,2.9219280948873623,normal.alexa
5,12,3.1751231351134614,normal.alexa
4,13,3.6901165175936654,normal
4,13,3.4992275471326932,normal.alexa
2,16,3.239097917988786,normal
7,34,4.052435541097915,normal
3,4,2.521640636343318,normal.alexa
6,9,3.5068905956085183,normal.alexa
7,34,4.204278528638954,normal
5,10,3.3735572622751846,normal.alexa
2,9,3.095795255000934,normal.alexa
5,26,4.0022680844408445,normal
1,9,2.8464393446710154,normal.alexa
6,18,3.855388542207534,normal
11,20,3.796960730356964,normal
5,20,3.973660689688185,normal
4,27,3.824533406881911,normal
4,14,3.6835423624332306,normal
4,9,3.0269868333592873,normal
5,18,3.6211755429194716,normal
3,25,4.008621780036166,normal
6,8,3.2359263506290326,normal
4,9,3.0269868333592873,normal.alexa
9,14,3.5555331514269954,normal
7,12,3.366091329119191,normal.alexa
3,10,3.238901256602631,normal.alexa
6,17,3.555533151426996,normal
4,6,2.9219280948873623,normal
7,36,4.219885615610767,normal
5,16,3.344698375159713,normal
8,23,4.0667842134731025,normal
8,9,3.337175341123077,normal.alexa
3,8,3.277613436819116,normal
6,10,3.25,normal.alexa
4,13,3.6168746059562227,normal
10,20,3.5777471629109443,normal
3,7,2.9219280948873623,normal.alexa
4,9,3.3927474104487847,normal.alexa
4,5,2.4193819456463714,normal.alexa
5,12,3.6168746059562227,normal.alexa
9,9,3.5724312513221195,normal
6,24,4.164735178725505,normal
7,21,3.9502120649147465,normal
6,16,3.697845823084412,normal.alexa
13,19,3.7806390622295662,normal
4,20,4.136842188131012,normal
5,11,3.5,normal.alexa
7,13,3.5219280948873624,normal.alexa
3,8,2.913977073182752,normal.alexa
10,94,3.4659718439460385,normal
4,26,4.056564762130954,normal
6,30,4.107017709595356,normal
4,7,2.845350936622437,normal.alexa
3,22,3.7638561897747236,normal.alexa
8,12,3.5219280948873624,normal
15,36,4.290003901500557,normal
6,15,3.368042422572715,normal
5,7,3.418295834054489,normal.alexa
6,16,3.118078209349709,normal
9,20,3.7714370294611266,normal
8,18,3.8150724101159423,normal
8,14,3.8230679822736606,normal
5,11,3.1556390622295662,normal.alexa
5,13,3.266332639970623,normal
6,12,3.614369445886757,normal.alexa
5,12,3.2195282822995477,normal
6,28,4.256149238118268,normal
0,7,2.807354922057604,normal.alexa
1,9,3.121928094887362,normal.alexa
9,32,4.1315846264110005,normal
4,12,3.2806390622295662,normal
6,18,3.5220552088742005,normal
10,20,3.689246428509158,normal
8,11,3.286629486786195,normal.alexa
7,18,3.863465189601646,normal
5,23,3.7264741182543752,normal
2,9,2.845350936622437,normal
7,13,3.5841837197791886,normal
4,7,3.277613436819116,normal.alexa
10,18,3.8693312611115185,normal
7,9,3.25,normal.alexa
4,13,3.734521664779752,normal
3,7,3.321928094887362,normal.alexa
12,40,4.371716950260307,normal
5,28,3.9572940290273255,normal
3,9,3.4182958340544896,normal.alexa
5,12,3.572469458770136,normal.alexa
7,28,4.014438730983427,normal
7,28,3.935727659493042,normal
8,17,3.7034651896016464,normal
33,74,3.6911636215832515,normal
4,40,3.3315758707863816,normal
6,11,3.1751231351134614,normal.alexa
3,9,3.0220552088742,normal
3,8,2.663532754804255,normal
4,10,3.182005814760214,normal.alexa
6,13,3.215841172683752,normal.alexa
10,15,3.653660689688185,normal.alexa
4,10,2.8073549220576046,normal.alexa
6,30,4.120635070586275,normal
9,10,3.3660913291191923,normal
3,7,3.121928094887362,normal.alexa
6,9,3.323231428797621,normal
5,8,3.238901256602631,normal.alexa
3,14,3.4548223999466066,normal
4,8,3.2516291673878226,normal.alexa
4,13,3.4548223999466066,normal
8,12,3.2709505944546686,normal
5,8,3.3927474104487847,normal.alexa
4,32,3.983006780520074,normal
8,42,4.183981820580905,normal
4,26,3.872905595320056,normal
4,27,3.8488846166291197,normal
3,27,3.844413829577612,normal
5,12,3.4548223999466066,normal
2,7,2.94770277922009,normal.alexa
5,11,3.625,normal
5,6,2.7321588913645707,normal.alexa
6,14,3.7841837197791888,normal
2,27,3.9353986674667634,normal
2,7,3.169925001442312,normal.alexa
6,12,2.974937501201927,normal
4,11,3.2729055953200556,normal.alexa
8,11,3.681880802803401,normal.alexa
22,56,4.024892283544278,normal
7,17,3.6368421881310122,normal
2,15,3.2195282822995477,normal
5,21,3.869299699893521,normal
6,14,3.3841837197791884,normal
9,14,3.653996738665709,normal.alexa
8,15,3.6211755429194716,normal.alexa
4,28,4.265319531114783,normal
5,7,3.418295834054489,normal.alexa
4,11,3.506890595608519,normal
7,14,3.820888851350188,normal.alexa
7,11,3.572431251322119,normal.alexa
4,23,3.7639657428240816,normal
3,7,2.9219280948873623,normal.alexa
4,27,3.837125649642014,normal
9,17,3.53641423712223,normal.alexa
1,6,2.807354922057604,normal.alexa
7,14,3.4992275417233567,normal.alexa
4,8,3.0849625007211556,normal.alexa
4,29,3.7983512260625822,normal
4,9,3.0850551027564768,normal.alexa
10,15,3.8030741894285685,normal
9,15,3.459147917027245,normal.alexa
6,65,3.2597930746452883,normal
6,6,3.2516291673878226,normal
6,12,3.5032583347756456,normal.alexa
5,18,4.229871195093384,normal
6,14,3.6841837197791887,normal.alexa
10,41,4.466857823238867,normal
4,28,4.101409765557392,normal
7,24,3.7166308917868656,normal
8,32,4.0439427079182675,normal
4,9,3.5465935642949384,normal.alexa
3,11,3.521640636343319,normal.alexa
4,11,3.506890595608519,normal.alexa
3,8,3.277613436819116,normal
10,36,4.33379987011787,normal
3,22,3.733660689688185,normal
7,20,3.661932872373583,normal
3,7,3.121928094887362,normal.alexa
7,16,3.4685766296878655,normal
5,23,3.6820058147602133,normal.alexa
6,16,3.7321588913645694,normal.alexa
1,14,3.1395722619867223,normal
8,87,3.237980893499348,normal
5,10,3.32323142879762,normal.alexa
4,8,2.918295834054489,normal.alexa
3,25,3.8248629576173565,normal
7,41,4.345175521464347,normal
5,8,3.3927474104487847,normal.alexa
4,13,3.3815804883091634,normal
4,6,2.446439344671015,normal
7,10,3.454822399946607,normal
7,30,3.9492049741940667,normal
4,9,3.5465935642949384,normal.alexa
4,7,3.277613436819116,normal.alexa
5,8,3.085055102756477,normal.alexa
10,90,3.3633671121756152,normal
7,36,4.1558184643976634,normal
5,8,3.180832987205441,normal.alexa
8,30,4.063202513215852,normal
8,8,3.452819531114783,normal.alexa
4,13,3.1751231351134614,normal
6,12,3.7254805569978675,normal.alexa
1,11,3.2516291673878226,normal
18,33,3.7910854027151397,normal
7,9,3.125,normal.alexa
5,12,3.572469458770136,normal
9,24,3.9912157102019847,normal
7,84,3.1871777939017756,normal
1,6,2.1280852788913944,normal.alexa
2,11,3.180832987205441,normal.alexa
1,8,3.169925001442312,normal.alexa
5,8,3.238901256602631,normal.alexa
8,9,3.5280643115840498,normal.alexa
5,21,3.8252517372886508,normal
2,4,2.584962500721156,normal.alexa
2,9,3.095795255000934,normal.alexa
2,9,3.0957952550009344,normal.alexa
2,7,2.94770277922009,normal.alexa
3,8,3.459431618637298,normal.alexa
2,8,2.9219280948873623,normal
7,18,3.7532696895151076,normal
5,24,3.9783335811852645,normal
6,9,3.323231428797621,normal.alexa
4,11,3.1395722619867223,normal
6,12,3.7254805569978675,normal
6,12,3.197159723424149,normal
5,10,3.506890595608519,normal
4,8,3.084962500721156,normal
6,15,3.4992275417233567,normal
7,7,3.2359263506290326,normal
11,23,4.113362385992582,normal
6,25,3.627763553007399,normal
4,27,3.9779168746936358,normal
6,11,3.6168746059562227,normal.alexa
1,5,2.584962500721156,normal.alexa
10,15,3.843856189774723,normal
6,11,3.381580488309164,normal.alexa
2,10,3.2516291673878226,normal.alexa
7,16,3.3931271734483177,normal
4,9,3.7004397181410926,normal.alexa
6,14,3.6841837197791887,normal.alexa
9,14,3.795088586397733,normal
4,8,3.2516291673878226,normal.alexa
5,6,3.0957952550009344,normal.alexa
10,14,3.751629167387823,normal.alexa
4,12,3.625,normal
5,10,3.32323142879762,normal.alexa
3,25,3.6820058147602137,normal
9,13,3.4817145729860726,normal.alexa
9,19,3.869331261111518,normal
8,36,4.252172175938121,normal
2,8,2.9219280948873623,normal
4,11,3.5068905956085183,normal
1,9,2.9219280948873623,normal
8,31,4.005501014736771,normal
5,26,3.889049535914169,normal
4,9,3.3927474104487847,normal.alexa
8,33,4.217818932588802,normal
10,12,3.390805482076981,normal.alexa
4,10,3.3787834934861767,normal.alexa
3,11,3.2359263506290334,normal.alexa
7,16,3.7950885863977324,normal
6,8,3.2359263506290334,normal.alexa
1,7,2.75,normal.alexa
7,31,4.284001448099094,normal
4,34,4.238334671954104,normal
4,13,3.454822399946607,normal.alexa
6,41,4.275036394498539,normal
5,16,4.070656113151927,normal
2,9,3.459431618637298,normal.alexa
4,25,4.21126073643228,normal
4,12,3.4056390622295662,normal
6,13,3.366091329119191,normal.alexa
1,8,2.94770277922009,normal.alexa
4,10,3.378783493486176,normal.alexa
3,5,2.4056390622295662,normal.alexa
1,12,3.0269868333592873,normal
5,11,3.375,normal.alexa
9,19,3.6550455468258036,normal
5,10,3.640223928941851,normal.alexa
14,37,4.25401952966488,normal
5,9,2.699513850319966,normal
3,8,2.8453509366224368,normal
5,14,3.4713544870139286,normal.alexa
5,9,3.09306920777189,normal.alexa
7,11,3.392147223664534,normal.alexa
5,14,3.5368867237421666,normal.alexa
1,11,2.792481250360578,normal
2,11,3.085055102756477,normal.alexa
5,27,3.8514097655573916,normal
4,55,3.5231131629028267,normal
6,13,3.6818808028034016,normal.alexa
3,8,3.2776134368191165,normal.alexa
4,21,3.8936606896881845,normal
12,37,4.222080640900361,normal
7,7,3.3248629576173574,normal.alexa
4,6,3.121928094887362,normal.alexa
7,27,4.160704752887782,normal
11,18,3.8234982365068833,normal
6,12,3.350209029099897,normal.alexa
7,10,3.572469458770136,normal.alexa
6,12,3.350209029099897,normal.alexa
4,22,3.8441065448145375,normal
2,7,3.169925001442312,normal.alexa
12,37,4.222080640900361,normal
4,10,3.6644977792004623,normal.alexa
7,17,3.6845608142862893,normal
3,9,3.0220552088742005,normal.alexa
5,11,3.452819531114783,normal
6,11,3.1307179879273748,normal.alexa
5,12,3.6168746059562227,normal.alexa
2,15,3.572469458770136,normal
6,8,3.3248629576173574,normal
3,8,3.095795255000934,normal
8,91,3.261875637660292,normal
7,12,3.5766176449086653,normal.alexa
4,9,3.180832987205441,normal.alexa
4,5,2.94770277922009,normal.alexa
4,11,3.506890595608518,normal.alexa
7,15,3.5039975273348474,normal
5,9,3.3248629576173565,normal.alexa
11,18,3.7883413396567494,normal.alexa
6,37,4.330464394730848,normal
4,9,3.5465935642949384,normal.alexa
8,18,4.315824333525707,normal.alexa
5,13,3.350209029099897,normal
8,13,3.630412660873998,normal
7,11,3.7254805569978675,normal.alexa
10,13,3.501397825434103,normal
6,14,3.3841837197791884,normal
11,17,3.824862957617356,normal.alexa
9,24,4.066677073707229,normal
0,13,3.238901256602631,normal
